,time,t2m,longitude,latitude,Fault_Label,Fault_Type
0,2019-01-01 12:00:00,8.602630615234375,10,25,0,0
1,2019-01-02 12:00:00,8.18182373046875,10,25,0,0
2,2019-01-03 12:00:00,23.488780699682984,10,25,1,2
3,2019-01-04 12:00:00,10.061431884765625,10,25,0,0
4,2019-01-05 12:00:00,8.84588623046875,10,25,0,0
5,2019-01-06 12:00:00,6.79559326171875,10,25,0,0
6,2019-01-07 12:00:00,22.71123002130912,10,25,1,2
7,2019-01-08 12:00:00,22.60855058182237,10,25,1,2
8,2019-01-09 12:00:00,22.967808967770864,10,25,1,2
9,2019-01-10 12:00:00,9.945587158203125,10,25,0,0
10,2019-01-11 12:00:00,10.412750244140625,10,25,0,0
11,2019-01-12 12:00:00,7.601043701171875,10,25,0,0
12,2019-01-13 12:00:00,5.965179443359375,10,25,0,0
13,2019-01-14 12:00:00,6.505218505859375,10,25,0,0
14,2019-01-15 12:00:00,8.27215576171875,10,25,0,0
15,2019-01-16 12:00:00,8.427825927734375,10,25,0,0
16,2019-01-17 12:00:00,24.455412577598963,10,25,1,2
17,2019-01-18 12:00:00,13.313446044921875,10,25,0,0
18,2019-01-19 12:00:00,14.680816650390625,10,25,0,0
19,2019-01-20 12:00:00,10.096466064453125,10,25,0,0
20,2019-01-21 12:00:00,24.432429144955666,10,25,1,2
21,2019-01-22 12:00:00,11.417938232421875,10,25,0,0
22,2019-01-23 12:00:00,8.574615478515625,10,25,0,0
23,2019-01-24 12:00:00,22.57576515053893,10,25,1,2
24,2019-01-25 12:00:00,10.3018798828125,10,25,0,0
25,2019-01-26 12:00:00,9.9674072265625,10,25,0,0
26,2019-01-27 12:00:00,8.989349365234375,10,25,0,0
27,2019-01-28 12:00:00,11.00006103515625,10,25,0,0
28,2019-01-29 12:00:00,10.179840087890625,10,25,0,0
29,2019-01-30 12:00:00,11.942291259765625,10,25,0,0
30,2019-01-31 12:00:00,13.36053466796875,10,25,0,0
31,2019-02-01 12:00:00,13.257904052734375,10,25,0,0
32,2019-02-02 12:00:00,23.799702426681378,10,25,1,2
33,2019-02-03 12:00:00,13.703704833984375,10,25,0,0
34,2019-02-04 12:00:00,7.959381103515625,10,25,0,0
35,2019-02-05 12:00:00,6.204498291015625,10,25,0,0
36,2019-02-06 12:00:00,23.883676647193358,10,25,1,2
37,2019-02-07 12:00:00,9.2672119140625,10,25,0,0
38,2019-02-08 12:00:00,21.802923485511567,10,25,1,2
39,2019-02-09 12:00:00,22.902035141064164,10,25,1,2
40,2019-02-10 12:00:00,9.654144287109375,10,25,0,0
