,time,t2m,longitude,latitude,Fault_Label,Fault_Type
0,2019-01-01 12:00:00,8.28717041015625,9,26,0,0
1,2019-01-02 12:00:00,7.76104736328125,9,26,0,0
2,2019-01-03 12:00:00,8.459320068359375,9,26,0,0
3,2019-01-04 12:00:00,8.381866455078125,9,26,0,0
4,2019-01-05 12:00:00,7.268157958984375,9,26,0,0
5,2019-01-06 12:00:00,6.3514404296875,9,26,0,0
6,2019-01-07 12:00:00,7.076141357421875,9,26,0,0
7,2019-01-08 12:00:00,7.76141357421875,9,26,0,0
8,2019-01-09 12:00:00,8.6380615234375,9,26,0,0
9,2019-01-10 12:00:00,9.581451416015625,9,26,0,0
10,2019-01-11 12:00:00,9.512542724609375,9,26,0,0
11,2019-01-12 12:00:00,4.884552001953125,9,26,0,0
12,2019-01-13 12:00:00,4.680389404296875,9,26,0,0
13,2019-01-14 12:00:00,5.963897705078125,9,26,0,0
14,2019-01-15 12:00:00,6.836639404296875,9,26,0,0
15,2019-01-16 12:00:00,8.938507080078125,9,26,0,0
16,2019-01-17 12:00:00,10.194000244140625,9,26,0,0
17,2019-01-18 12:00:00,12.079071044921875,9,26,0,0
18,2019-01-19 12:00:00,14.986480712890625,9,26,0,0
19,2019-01-20 12:00:00,9.061950683593693,9,26,0,0
20,2019-01-21 12:00:00,11.126800537109375,9,26,0,0
21,2019-01-22 12:00:00,12.440277099609375,9,26,0,0
22,2019-01-23 12:00:00,8.085235595703125,9,26,0,0
23,2019-01-24 12:00:00,11.034027099609375,9,26,0,0
24,2019-01-25 12:00:00,10.9534912109375,9,26,0,0
25,2019-01-26 12:00:00,10.9534912109375,9,26,1,4
26,2019-01-27 12:00:00,10.9534912109375,9,26,1,4
27,2019-01-28 12:00:00,10.9534912109375,9,26,1,4
28,2019-01-29 12:00:00,10.9534912109375,9,26,1,4
29,2019-01-30 12:00:00,10.9534912109375,9,26,1,4
30,2019-01-31 12:00:00,14.243682861328125,9,26,0,0
31,2019-02-01 12:00:00,14.75,9,26,0,0
32,2019-02-02 12:00:00,15.640350341796875,9,26,0,0
33,2019-02-03 12:00:00,12.052825927734375,9,26,0,0
34,2019-02-04 12:00:00,6.621978759765625,9,26,0,0
35,2019-02-05 12:00:00,6.0552978515625,9,26,0,0
36,2019-02-06 12:00:00,7.882171630859375,9,26,0,0
37,2019-02-07 12:00:00,9.50146484375,9,26,0,0
38,2019-02-08 12:00:00,9.657379150390625,9,26,0,0
39,2019-02-09 12:00:00,9.257598876953125,9,26,0,0
40,2019-02-10 12:00:00,10.197845458984375,9,26,0,0
41,2019-02-11 12:00:00,10.741485595703125,9,26,0,0
42,2019-02-12 12:00:00,10.718170166015625,9,26,0,0
43,2019-02-13 12:00:00,7.188385009765625,9,26,0,0
44,2019-02-14 12:00:00,6.829040527343693,9,26,0,0
45,2019-02-15 12:00:00,7.818634033203125,9,26,0,0
46,2019-02-16 12:00:00,9.239715576171875,9,26,0,0
