,time,t2m,longitude,latitude,Fault_Label,Fault_Type
0,2023-01-01 00:00:00,-2.251646063792549,-66,1,1,3
1,2023-01-01 01:00:00,-6.011065183139294,-66,1,1,3
2,2023-01-01 02:00:00,23.4615,-66,1,0,0
3,2023-01-01 03:00:00,1.7333615971943033,-66,1,1,3
4,2023-01-01 04:00:00,23.01776000000001,-66,1,0,0
5,2023-01-01 05:00:00,44.64055812293984,-66,1,1,3
6,2023-01-01 06:00:00,22.38434000000001,-66,1,0,0
7,2023-01-01 07:00:00,51.76694086626222,-66,1,1,3
8,2023-01-01 08:00:00,21.955319999999972,-66,1,0,0
9,2023-01-01 09:00:00,48.61903990311967,-66,1,1,3
10,2023-01-01 10:00:00,49.15817931320614,-66,1,1,3
11,2023-01-01 11:00:00,21.990049999999997,-66,1,0,0
12,2023-01-01 12:00:00,23.00394,-66,1,0,0
13,2023-01-01 13:00:00,-3.0012264837567955,-66,1,1,3
14,2023-01-01 14:00:00,2.0068116290197047,-66,1,1,3
15,2023-01-01 15:00:00,-1.1999049140650833,-66,1,1,3
16,2023-01-01 16:00:00,4.305116370309534,-66,1,1,3
17,2023-01-01 17:00:00,54.98528808119534,-66,1,1,3
18,2023-01-01 18:00:00,47.86830199577827,-66,1,1,3
19,2023-01-01 19:00:00,2.2248697992518807,-66,1,1,3
20,2023-01-01 20:00:00,53.55506686237507,-66,1,1,3
21,2023-01-01 21:00:00,-2.8815022536984287,-66,1,1,3
22,2023-01-01 22:00:00,24.73223999999999,-66,1,0,0
23,2023-01-01 23:00:00,44.03201561721819,-66,1,1,3
24,2023-01-02 00:00:00,23.379700000000014,-66,1,0,0
25,2023-01-02 01:00:00,46.00089818894749,-66,1,1,3
26,2023-01-02 02:00:00,52.53187484791559,-66,1,1,3
27,2023-01-02 03:00:00,50.29656617108176,-66,1,1,3
28,2023-01-02 04:00:00,-1.740051339233137,-66,1,1,3
29,2023-01-02 05:00:00,22.22278,-66,1,0,0
30,2023-01-02 06:00:00,44.1332661859533,-66,1,1,3
31,2023-01-02 07:00:00,45.01208519677564,-66,1,1,3
32,2023-01-02 08:00:00,21.781600000000026,-66,1,0,0
33,2023-01-02 09:00:00,50.98448167867101,-66,1,1,3
