,time,t2m,longitude,latitude,Fault_Label,Fault_Type
0,2023-01-01 00:00:00,6.647159999999985,11,26,0,0
1,2023-01-01 01:00:00,6.2520000000000095,11,26,0,0
2,2023-01-01 02:00:00,5.84820000000002,11,26,0,0
3,2023-01-01 03:00:00,5.42944,11,26,0,0
4,2023-01-01 04:00:00,5.033399999999972,11,26,0,0
5,2023-01-01 05:00:00,4.716740000000016,11,26,0,0
6,2023-01-01 06:00:00,4.462460000000021,11,26,0,0
7,2023-01-01 07:00:00,4.462460000000021,11,26,1,4
8,2023-01-01 08:00:00,4.462460000000021,11,26,1,4
9,2023-01-01 09:00:00,4.462460000000021,11,26,1,4
10,2023-01-01 10:00:00,4.462460000000021,11,26,1,4
11,2023-01-01 11:00:00,4.462460000000021,11,26,1,4
12,2023-01-01 12:00:00,7.28955000000002,11,26,1,4
13,2023-01-01 13:00:00,19.971249999999998,11,26,0,0
14,2023-01-01 14:00:00,19.862120000000004,11,26,0,0
15,2023-01-01 15:00:00,19.06310000000002,11,26,0,0
16,2023-01-01 16:00:00,17.333500000000015,11,26,0,0
17,2023-01-01 17:00:00,11.957460000000026,11,26,0,0
18,2023-01-01 18:00:00,10.828550000000007,11,26,0,0
19,2023-01-01 19:00:00,9.715399999999988,11,26,0,0
20,2023-01-01 20:00:00,8.724730000000022,11,26,0,0
21,2023-01-01 21:00:00,7.82886000000002,11,26,0,0
22,2023-01-01 22:00:00,7.060360000000003,11,26,0,0
23,2023-01-01 23:00:00,6.430479999999989,11,26,0,0
24,2023-01-02 00:00:00,5.899229999999989,11,26,0,0
25,2023-01-02 01:00:00,5.440369999999973,11,26,0,0
26,2023-01-02 02:00:00,4.985599999999977,11,26,0,0
27,2023-01-02 03:00:00,4.528320000000008,11,26,0,0
28,2023-01-02 04:00:00,4.110400000000027,11,26,0,0
29,2023-01-02 05:00:00,3.779420000000016,11,26,0,0
30,2023-01-02 06:00:00,3.5393399999999815,11,26,0,0
31,2023-01-02 07:00:00,6.482120000000009,11,26,0,0
32,2023-01-02 08:00:00,10.449549999999988,11,26,0,0
33,2023-01-02 09:00:00,14.067259999999976,11,26,0,0
34,2023-01-02 10:00:00,16.417700000000025,11,26,0,0
35,2023-01-02 11:00:00,18.201720000000023,11,26,0,0
36,2023-01-02 12:00:00,19.425479999999993,11,26,0,0
37,2023-01-02 13:00:00,19.998049999999978,11,26,0,0
38,2023-01-02 14:00:00,19.998049999999978,11,26,1,4
39,2023-01-02 15:00:00,19.998049999999978,11,26,1,4
40,2023-01-02 16:00:00,19.998049999999978,11,26,1,4
41,2023-01-02 17:00:00,19.998049999999978,11,26,1,4
42,2023-01-02 18:00:00,19.998049999999978,11,26,1,4
43,2023-01-02 19:00:00,10.25279999999998,11,26,0,0
44,2023-01-02 20:00:00,9.299559999999985,11,26,0,0
45,2023-01-02 21:00:00,8.413329999999974,11,26,0,0
46,2023-01-02 22:00:00,7.605599999999981,11,26,0,0
47,2023-01-02 23:00:00,6.8508299999999736,11,26,0,0
48,2023-01-03 00:00:00,6.271849999999972,11,26,0,0
49,2023-01-03 01:00:00,5.891020000000026,11,26,0,0
50,2023-01-03 02:00:00,5.515300000000025,11,26,0,0
51,2023-01-03 03:00:00,5.1360500000000116,11,26,0,0
52,2023-01-03 04:00:00,4.812070000000006,11,26,0,0
53,2023-01-03 05:00:00,4.524839999999983,11,26,0,0
54,2023-01-03 06:00:00,4.265559999999994,11,26,0,0
55,2023-01-03 07:00:00,7.014220000000023,11,26,0,0
56,2023-01-03 08:00:00,10.235599999999977,11,26,0,0
