,time,t2m,longitude,latitude,Fault_Label,Fault_Type
0,2019-01-01 12:00:00,-35.11285400390628,101,59,0,0
1,2019-01-02 12:00:00,-29.208602905273438,101,59,0,0
2,2019-01-03 12:00:00,-26.3814697265625,101,59,0,0
3,2019-01-04 12:00:00,-26.85667419433591,101,59,0,0
4,2019-01-05 12:00:00,-28.90289306640628,101,59,0,0
5,2019-01-06 12:00:00,-24.78468322753909,101,59,0,0
6,2019-01-07 12:00:00,-17.48976135253909,101,59,0,0
7,2019-01-08 12:00:00,-12.379791259765625,101,59,0,0
8,2019-01-09 12:00:00,-14.870819091796875,101,59,0,0
9,2019-01-10 12:00:00,-12.440887451171875,101,59,0,0
10,2019-01-11 12:00:00,-30.20098876953125,101,59,0,0
11,2019-01-12 12:00:00,-26.782516479492188,101,59,0,0
12,2019-01-13 12:00:00,-35.57716369628909,101,59,0,0
13,2019-01-14 12:00:00,-23.10906982421875,101,59,0,0
14,2019-01-15 12:00:00,-18.919692993164034,101,59,0,0
15,2019-01-16 12:00:00,-21.715744018554688,101,59,0,0
16,2019-01-17 12:00:00,-18.487548828125,101,59,0,0
17,2019-01-18 12:00:00,-18.201614379882812,101,59,0,0
18,2019-01-19 12:00:00,-13.51214599609375,101,59,0,0
19,2019-01-20 12:00:00,-10.926910400390625,101,59,0,0
20,2019-01-21 12:00:00,-19.827285766601562,101,59,0,0
21,2019-01-22 12:00:00,-22.24220275878909,101,59,0,0
22,2019-01-23 12:00:00,-15.479064941406307,101,59,0,0
23,2019-01-24 12:00:00,-21.6500244140625,101,59,0,0
24,2019-01-25 12:00:00,-20.845901489257812,101,59,0,0
25,2019-01-26 12:00:00,-17.279830932617188,101,59,0,0
26,2019-01-27 12:00:00,-16.900970458984375,101,59,0,0
27,2019-01-28 12:00:00,-24.12632751464841,101,59,0,0
28,2019-01-29 12:00:00,-22.435226440429688,101,59,0,0
29,2019-01-30 12:00:00,-20.471115112304688,101,59,0,0
30,2019-01-31 12:00:00,-34.81983947753909,101,59,0,0
31,2019-02-01 12:00:00,-44.62745666503909,101,59,0,0
32,2019-02-02 12:00:00,-43.72784423828125,101,59,0,0
33,2019-02-03 12:00:00,-44.68864440917969,101,59,0,0
34,2019-02-04 12:00:00,-42.04473876953125,101,59,0,0
35,2019-02-05 12:00:00,-37.222412109375,101,59,0,0
36,2019-02-06 12:00:00,-30.512771606445312,101,59,0,0
37,2019-02-07 12:00:00,-27.416427612304688,101,59,0,0
38,2019-02-08 12:00:00,-29.653793334960966,101,59,0,0
39,2019-02-09 12:00:00,-32.44261169433591,101,59,0,0
40,2019-02-10 12:00:00,-34.88432312011719,101,59,0,0
41,2019-02-11 12:00:00,-31.63938903808591,101,59,0,0
42,2019-02-12 12:00:00,-27.32081604003909,101,59,0,0
43,2019-02-13 12:00:00,-22.74876403808591,101,59,0,0
44,2019-02-14 12:00:00,-18.413681030273438,101,59,0,0
45,2019-02-15 12:00:00,-12.6092529296875,101,59,0,0
46,2019-02-16 12:00:00,-10.015899658203125,101,59,0,0
47,2019-02-17 12:00:00,-9.117218017578125,101,59,0,0
48,2019-02-18 12:00:00,-7.590850830078125,101,59,0,0
49,2019-02-19 12:00:00,-6.72442626953125,101,59,0,0
50,2019-02-20 12:00:00,-6.284637451171875,101,59,0,0
51,2019-02-21 12:00:00,-5.450958251953125,101,59,0,0
52,2019-02-22 12:00:00,-6.188049316406307,101,59,0,0
53,2019-02-23 12:00:00,-9.3336181640625,101,59,0,0
54,2019-02-24 12:00:00,-8.269287109375,101,59,0,0
55,2019-02-25 12:00:00,-8.953155517578125,101,59,0,0
56,2019-02-26 12:00:00,-10.819122314453125,101,59,0,0
57,2019-02-27 12:00:00,-8.000946044921875,101,59,0,0
58,2019-02-28 12:00:00,-6.552093505859375,101,59,0,0
59,2019-03-01 12:00:00,-7.000579833984375,101,59,0,0
60,2019-03-02 12:00:00,-10.2210693359375,101,59,0,0
61,2019-03-03 12:00:00,-12.032867431640625,101,59,0,0
62,2019-03-04 12:00:00,-7.712432861328125,101,59,0,0
63,2019-03-05 12:00:00,-3.5662841796875,101,59,0,0
64,2019-03-06 12:00:00,-8.10272216796875,101,59,0,0
65,2019-03-07 12:00:00,-10.310394287109375,101,59,0,0
66,2019-03-08 12:00:00,-4.5936279296875,101,59,0,0
67,2019-03-09 12:00:00,-8.793243408203125,101,59,0,0
68,2019-03-10 12:00:00,-12.173583984375,101,59,0,0
69,2019-03-11 12:00:00,-7.182037353515625,101,59,0,0
70,2019-03-12 12:00:00,-4.844390869140625,101,59,0,0
71,2019-03-13 12:00:00,-6.246978759765625,101,59,0,0
72,2019-03-14 12:00:00,-1.26495361328125,101,59,0,0
73,2019-03-15 12:00:00,-1.331756591796875,101,59,0,0
74,2019-03-16 12:00:00,-4.78643798828125,101,59,0,0
75,2019-03-17 12:00:00,-10.0040283203125,101,59,0,0
76,2019-03-18 12:00:00,-10.764495849609375,101,59,0,0
77,2019-03-19 12:00:00,-11.294097900390625,101,59,0,0
78,2019-03-20 12:00:00,-8.893218994140625,101,59,0,0
79,2019-03-21 12:00:00,-7.521270751953125,101,59,0,0
80,2019-03-22 12:00:00,-2.573516845703125,101,59,0,0
81,2019-03-23 12:00:00,-6.583740234375,101,59,0,0
82,2019-03-24 12:00:00,-14.877044677734375,101,59,0,0
83,2019-03-25 12:00:00,-13.167144775390625,101,59,0,0
84,2019-03-26 12:00:00,-6.10516357421875,101,59,0,0
85,2019-03-27 12:00:00,-4.129913330078125,101,59,0,0
86,2019-03-28 12:00:00,-3.871978759765625,101,59,0,0
87,2019-03-29 12:00:00,-3.665679931640625,101,59,0,0
88,2019-03-30 12:00:00,-3.562164306640625,101,59,0,0
89,2019-03-31 12:00:00,-2.12322998046875,101,59,0,0
90,2019-04-01 12:00:00,-0.749786376953125,101,59,0,0
91,2019-04-02 12:00:00,-0.953948974609375,101,59,0,0
92,2019-04-03 12:00:00,-3.115081787109375,101,59,0,0
93,2019-04-04 12:00:00,-6.760162353515625,101,59,0,0
94,2019-04-05 12:00:00,-4.138244628906307,101,59,0,0
95,2019-04-06 12:00:00,-4.080078125,101,59,0,0
96,2019-04-07 12:00:00,-1.331878662109375,101,59,0,0
97,2019-04-08 12:00:00,-3.096282958984375,101,59,0,0
98,2019-04-09 12:00:00,-1.215972900390625,101,59,0,0
99,2019-04-10 12:00:00,-2.2847900390625,101,59,0,0
