,time,t2m,longitude,latitude,Fault_Label,Fault_Type
0,2023-01-01 00:00:00,21.653780318865422,106,19,1,2
1,2023-01-01 01:00:00,18.255811305966123,106,19,1,2
2,2023-01-01 02:00:00,18.938049999999976,106,19,0,0
3,2023-01-01 03:00:00,20.323550545529578,106,19,1,2
4,2023-01-01 04:00:00,20.138630306225078,106,19,1,2
5,2023-01-01 05:00:00,18.93549999999999,106,19,0,0
6,2023-01-01 06:00:00,21.59644976144659,106,19,1,2
7,2023-01-01 07:00:00,18.812999999999988,106,19,0,0
8,2023-01-01 08:00:00,18.77562999999998,106,19,0,0
9,2023-01-01 09:00:00,18.721000000000004,106,19,0,0
10,2023-01-01 10:00:00,18.742770000000007,106,19,0,0
11,2023-01-01 11:00:00,19.696580850604157,106,19,1,2
12,2023-01-01 12:00:00,18.82294254601556,106,19,1,2
13,2023-01-01 13:00:00,19.041560000000004,106,19,0,0
14,2023-01-01 14:00:00,19.764874533826237,106,19,1,2
15,2023-01-01 15:00:00,23.221790048356375,106,19,1,2
16,2023-01-01 16:00:00,19.356929999999977,106,19,0,0
17,2023-01-01 17:00:00,19.289499999999975,106,19,0,0
18,2023-01-01 18:00:00,19.237062420739697,106,19,1,2
19,2023-01-01 19:00:00,19.59146676460118,106,19,1,2
20,2023-01-01 20:00:00,18.95519999999999,106,19,0,0
21,2023-01-01 21:00:00,18.971664721055927,106,19,1,2
22,2023-01-01 22:00:00,20.999586140548725,106,19,1,2
23,2023-01-01 23:00:00,19.35626000000002,106,19,0,0
24,2023-01-02 00:00:00,20.64254062795927,106,19,1,2
25,2023-01-02 01:00:00,19.455435390407175,106,19,1,2
26,2023-01-02 02:00:00,20.673422447417295,106,19,1,2
27,2023-01-02 03:00:00,19.5887985463156,106,19,1,2
28,2023-01-02 04:00:00,19.33051971968026,106,19,1,2
29,2023-01-02 05:00:00,20.00444085264441,106,19,1,2
30,2023-01-02 06:00:00,19.3245,106,19,0,0
31,2023-01-02 07:00:00,19.193050000000028,106,19,0,0
32,2023-01-02 08:00:00,18.802846855007207,106,19,1,2
33,2023-01-02 09:00:00,19.004759999999976,106,19,0,0
34,2023-01-02 10:00:00,19.178274592615665,106,19,1,2
35,2023-01-02 11:00:00,19.037660000000017,106,19,0,0
36,2023-01-02 12:00:00,20.822859936751772,106,19,1,2
37,2023-01-02 13:00:00,19.271479999999997,106,19,0,0
38,2023-01-02 14:00:00,20.10749783226608,106,19,1,2
39,2023-01-02 15:00:00,19.987882775179823,106,19,1,2
40,2023-01-02 16:00:00,21.543804072656425,106,19,1,2
41,2023-01-02 17:00:00,19.346409920576708,106,19,1,2
42,2023-01-02 18:00:00,19.273529999999994,106,19,0,0
43,2023-01-02 19:00:00,20.71427217275494,106,19,1,2
44,2023-01-02 20:00:00,20.5475832310494,106,19,1,2
45,2023-01-02 21:00:00,18.772699999999986,106,19,0,0
46,2023-01-02 22:00:00,20.141094767882258,106,19,1,2
47,2023-01-02 23:00:00,18.803960000000018,106,19,0,0
48,2023-01-03 00:00:00,22.294786045830286,106,19,1,2
49,2023-01-03 01:00:00,18.555862620793373,106,19,1,2
50,2023-01-03 02:00:00,20.184686720993938,106,19,1,2
51,2023-01-03 03:00:00,22.06743345652457,106,19,1,2
52,2023-01-03 04:00:00,18.607000000000028,106,19,0,0
53,2023-01-03 05:00:00,18.485779999999977,106,19,0,0
54,2023-01-03 06:00:00,21.092553564807524,106,19,1,2
55,2023-01-03 07:00:00,20.041353487903535,106,19,1,2
56,2023-01-03 08:00:00,20.09743915159684,106,19,1,2
57,2023-01-03 09:00:00,21.33698109981222,106,19,1,2
58,2023-01-03 10:00:00,20.20370848065301,106,19,1,2
59,2023-01-03 11:00:00,20.51061229741021,106,19,1,2
60,2023-01-03 12:00:00,20.271728298897973,106,19,1,2
61,2023-01-03 13:00:00,18.326295665004015,106,19,1,2
62,2023-01-03 14:00:00,19.085879999999975,106,19,0,0
63,2023-01-03 15:00:00,19.18209999999999,106,19,0,0
64,2023-01-03 16:00:00,22.148312704417187,106,19,1,2
65,2023-01-03 17:00:00,20.938665695114224,106,19,1,2
66,2023-01-03 18:00:00,19.347140000000024,106,19,0,0
67,2023-01-03 19:00:00,20.60265852700811,106,19,1,2
68,2023-01-03 20:00:00,19.45211999999998,106,19,0,0
69,2023-01-03 21:00:00,19.47460000000001,106,19,0,0
70,2023-01-03 22:00:00,19.569729999999993,106,19,0,0
71,2023-01-03 23:00:00,20.456541638703158,106,19,1,2
72,2023-01-04 00:00:00,19.790700000000015,106,19,0,0
73,2023-01-04 01:00:00,19.941280000000006,106,19,0,0
74,2023-01-04 02:00:00,20.06024000000002,106,19,0,0
75,2023-01-04 03:00:00,20.201930000000004,106,19,0,0
76,2023-01-04 04:00:00,20.245360000000005,106,19,0,0
77,2023-01-04 05:00:00,19.599399797168562,106,19,1,2
78,2023-01-04 06:00:00,20.430079587737183,106,19,1,2
79,2023-01-04 07:00:00,21.670631922502473,106,19,1,2
80,2023-01-04 08:00:00,20.179629999999975,106,19,0,0
81,2023-01-04 09:00:00,20.15233999999998,106,19,0,0
82,2023-01-04 10:00:00,20.06686000000002,106,19,0,0
83,2023-01-04 11:00:00,21.048204268736022,106,19,1,2
84,2023-01-04 12:00:00,19.843974068575534,106,19,1,2
85,2023-01-04 13:00:00,21.252450899951498,106,19,1,2
86,2023-01-04 14:00:00,22.770217329364026,106,19,1,2
87,2023-01-04 15:00:00,20.090700000000027,106,19,0,0
