,time,t2m,longitude,latitude,Fault_Label,Fault_Type
0,2019-01-01 12:00:00,-16.759002685546875,-26,71,0,0
1,2019-01-02 12:00:00,-14.589508056640625,-26,71,0,0
2,2019-01-03 12:00:00,-9.499725341796875,-26,71,0,0
3,2019-01-04 12:00:00,-10.49798583984375,-26,71,0,0
4,2019-01-05 12:00:00,-9.78448486328125,-26,71,0,0
5,2019-01-06 12:00:00,-10.999298095703125,-26,71,0,0
6,2019-01-07 12:00:00,-14.965118408203125,-26,71,0,0
7,2019-01-08 12:00:00,-17.70286560058591,-26,71,0,0
8,2019-01-09 12:00:00,-14.851531982421875,-26,71,0,0
9,2019-01-10 12:00:00,-17.709365844726562,-26,71,0,0
10,2019-01-11 12:00:00,-18.642227172851562,-26,71,0,0
11,2019-01-12 12:00:00,-25.076461791992188,-26,71,0,0
12,2019-01-13 12:00:00,-29.01011657714841,-26,71,0,0
13,2019-01-14 12:00:00,-30.05877685546875,-26,71,0,0
14,2019-01-15 12:00:00,-28.713973999023438,-26,71,0,0
15,2019-01-16 12:00:00,-28.962158203125,-26,71,0,0
16,2019-01-17 12:00:00,-31.090744018554688,-26,71,0,0
17,2019-01-18 12:00:00,-30.6724853515625,-26,71,0,0
18,2019-01-19 12:00:00,-24.07081604003909,-26,71,0,0
19,2019-01-20 12:00:00,-15.916564941406307,-26,71,0,0
20,2019-01-21 12:00:00,-15.832489013671875,-26,71,0,0
21,2019-01-22 12:00:00,-7.470184326171875,-26,71,0,0
22,2019-01-23 12:00:00,-6.388092041015625,-26,71,0,0
23,2019-01-24 12:00:00,-9.96807861328125,-26,71,0,0
24,2019-01-25 12:00:00,-14.492889404296875,-26,71,0,0
25,2019-01-26 12:00:00,-22.527877807617188,-26,71,0,0
26,2019-01-27 12:00:00,-26.886474609375,-26,71,0,0
27,2019-01-28 12:00:00,-26.53143310546875,-26,71,0,0
28,2019-01-29 12:00:00,-24.7783203125,-26,71,0,0
29,2019-01-30 12:00:00,-21.975173950195312,-26,71,0,0
30,2019-01-31 12:00:00,-24.86460876464841,-26,71,0,0
31,2019-02-01 12:00:00,-22.02525329589841,-26,71,0,0
32,2019-02-02 12:00:00,-19.195571899414034,-26,71,0,0
33,2019-02-03 12:00:00,-19.4814453125,-26,71,0,0
34,2019-02-04 12:00:00,-16.462860107421875,-26,71,0,0
35,2019-02-05 12:00:00,-20.355758666992188,-26,71,0,0
36,2019-02-06 12:00:00,-19.209396362304688,-26,71,0,0
37,2019-02-07 12:00:00,-23.453369140625,-26,71,0,0
38,2019-02-08 12:00:00,-23.718246459960966,-26,71,0,0
39,2019-02-09 12:00:00,-27.32347106933591,-26,71,0,0
40,2019-02-10 12:00:00,-27.027542114257812,-26,71,0,0
41,2019-02-11 12:00:00,-25.924209594726562,-26,71,0,0
42,2019-02-12 12:00:00,-26.05487060546875,-26,71,0,0
43,2019-02-13 12:00:00,-20.84397888183591,-26,71,0,0
44,2019-02-14 12:00:00,-18.47747802734375,-26,71,0,0
45,2019-02-15 12:00:00,-22.27117919921875,-26,71,0,0
46,2019-02-16 12:00:00,-24.86900329589841,-26,71,0,0
47,2019-02-17 12:00:00,-29.54168701171875,-26,71,0,0
48,2019-02-18 12:00:00,-28.506179809570312,-26,71,0,0
49,2019-02-19 12:00:00,-31.906234741210966,-26,71,0,0
50,2019-02-20 12:00:00,-23.496902465820312,-26,71,0,0
51,2019-02-21 12:00:00,-11.752838134765625,-26,71,0,0
52,2019-02-22 12:00:00,-12.701019287109375,-26,71,0,0
53,2019-02-23 12:00:00,-12.5167236328125,-26,71,0,0
54,2019-02-24 12:00:00,-16.0604248046875,-26,71,0,0
55,2019-02-25 12:00:00,-17.951858520507812,-26,71,0,0
56,2019-02-26 12:00:00,-14.600128173828125,-26,71,0,0
57,2019-02-27 12:00:00,-20.915603637695312,-26,71,0,0
58,2019-02-28 12:00:00,-23.288833618164034,-26,71,0,0
59,2019-03-01 12:00:00,-26.225723266601562,-26,71,0,0
60,2019-03-02 12:00:00,-27.298294067382812,-26,71,0,0
61,2019-03-03 12:00:00,-22.057662963867188,-26,71,0,0
62,2019-03-04 12:00:00,-21.39015197753909,-26,71,0,0
63,2019-03-05 12:00:00,-21.8662109375,-26,71,0,0
64,2019-03-06 12:00:00,-22.130844116210966,-26,71,0,0
65,2019-03-07 12:00:00,-25.020751953125,-26,71,0,0
66,2019-03-08 12:00:00,-24.16357421875,-26,71,0,0
67,2019-03-09 12:00:00,-24.27984619140628,-26,71,0,0
68,2019-03-10 12:00:00,-22.830154418945312,-26,71,0,0
69,2019-03-11 12:00:00,-21.129165649414034,-26,71,0,0
70,2019-03-12 12:00:00,-20.162033081054688,-26,71,0,0
71,2019-03-13 12:00:00,-25.48480224609375,-26,71,0,0
72,2019-03-14 12:00:00,-23.034423828125,-26,71,0,0
73,2019-03-15 12:00:00,-23.41282653808591,-26,71,0,0
74,2019-03-16 12:00:00,-24.36907958984375,-26,71,0,0
75,2019-03-17 12:00:00,-26.2017822265625,-26,71,0,0
76,2019-03-18 12:00:00,-25.466690063476562,-26,71,0,0
77,2019-03-19 12:00:00,-21.990478515625,-26,71,0,0
78,2019-03-20 12:00:00,-25.215744018554688,-26,71,0,0
79,2019-03-21 12:00:00,-28.047927856445312,-26,71,0,0
80,2019-03-22 12:00:00,-21.5611572265625,-26,71,0,0
81,2019-03-23 12:00:00,-18.85931396484375,-26,71,0,0
82,2019-03-24 12:00:00,-22.800247192382812,-26,71,0,0
83,2019-03-25 12:00:00,-21.900436401367188,-26,71,0,0
84,2019-03-26 12:00:00,-15.974884033203125,-26,71,0,0
85,2019-03-27 12:00:00,-16.442108154296875,-26,71,0,0
86,2019-03-28 12:00:00,-16.996856689453125,-26,71,0,0
87,2019-03-29 12:00:00,-16.319915771484375,-26,71,0,0
88,2019-03-30 12:00:00,-18.40374755859375,-26,71,0,0
89,2019-03-31 12:00:00,-19.642959594726562,-26,71,0,0
90,2019-04-01 12:00:00,-20.7989501953125,-26,71,0,0
91,2019-04-02 12:00:00,-19.9901123046875,-26,71,0,0
92,2019-04-03 12:00:00,-19.070480346679688,-26,71,0,0
93,2019-04-04 12:00:00,-12.188018798828125,-26,71,0,0
94,2019-04-05 12:00:00,-15.082733154296875,-26,71,0,0
95,2019-04-06 12:00:00,-14.0885009765625,-26,71,0,0
96,2019-04-07 12:00:00,-11.348175048828125,-26,71,0,0
97,2019-04-08 12:00:00,-8.379425048828125,-26,71,0,0
98,2019-04-09 12:00:00,-6.299560546875,-26,71,0,0
99,2019-04-10 12:00:00,-8.199005126953125,-26,71,0,0
100,2019-04-11 12:00:00,-11.618560791015625,-26,71,0,0
101,2019-04-12 12:00:00,-6.878875732421875,-26,71,0,0
102,2019-04-13 12:00:00,-3.481903076171875,-26,71,0,0
103,2019-04-14 12:00:00,-4.335693359375,-26,71,0,0
104,2019-04-15 12:00:00,-4.679290771484375,-26,71,0,0
105,2019-04-16 12:00:00,-4.536712646484375,-26,71,0,0
106,2019-04-17 12:00:00,-1.780731201171875,-26,71,0,0
107,2019-04-18 12:00:00,-1.69659423828125,-26,71,0,0
108,2019-04-19 12:00:00,-3.569732666015625,-26,71,0,0
109,2019-04-20 12:00:00,-7.562225341796875,-26,71,0,0
110,2019-04-21 12:00:00,-11.757537841796875,-26,71,0,0
111,2019-04-22 12:00:00,-11.630767822265625,-26,71,0,0
112,2019-04-23 12:00:00,-12.91748046875,-26,71,0,0
113,2019-04-24 12:00:00,-8.942474365234375,-26,71,0,0
114,2019-04-25 12:00:00,-3.227447509765625,-26,71,0,0
115,2019-04-26 12:00:00,-1.802886962890625,-26,71,0,0
116,2019-04-27 12:00:00,1.3812255859375,-26,71,0,0
117,2019-04-28 12:00:00,1.438323974609375,-26,71,0,0
118,2019-04-29 12:00:00,1.531646728515625,-26,71,0,0
119,2019-04-30 12:00:00,-0.961944580078125,-26,71,0,0
120,2019-05-01 12:00:00,-4.34716796875,-26,71,0,0
121,2019-05-02 12:00:00,-9.519500732421875,-26,71,0,0
122,2019-05-03 12:00:00,-6.692047119140625,-26,71,0,0
123,2019-05-04 12:00:00,-3.614715576171875,-26,71,0,0
124,2019-05-05 12:00:00,-7.09942626953125,-26,71,0,0
125,2019-05-06 12:00:00,-6.494842529296875,-26,71,0,0
126,2019-05-07 12:00:00,-7.8255615234375,-26,71,0,0
127,2019-05-08 12:00:00,-7.29852294921875,-26,71,0,0
128,2019-05-09 12:00:00,-5.925445556640625,-26,71,0,0
129,2019-05-10 12:00:00,-6.861724853515625,-26,71,0,0
130,2019-05-11 12:00:00,-6.719299316406307,-26,71,0,0
131,2019-05-12 12:00:00,-3.642547607421875,-26,71,0,0
132,2019-05-13 12:00:00,-5.595855712890625,-26,71,0,0
133,2019-05-14 12:00:00,-4.11273193359375,-26,71,0,0
134,2019-05-15 12:00:00,-4.752197265625,-26,71,0,0
135,2019-05-16 12:00:00,-4.675933837890625,-26,71,0,0
136,2019-05-17 12:00:00,-3.813995361328125,-26,71,0,0
137,2019-05-18 12:00:00,-4.359710693359375,-26,71,0,0
138,2019-05-19 12:00:00,-4.3018798828125,-26,71,0,0
139,2019-05-20 12:00:00,-3.822723388671875,-26,71,0,0
140,2019-05-21 12:00:00,-2.872283935546875,-26,71,0,0
141,2019-05-22 12:00:00,-2.470611572265625,-26,71,0,0
142,2019-05-23 12:00:00,-2.748992919921875,-26,71,0,0
143,2019-05-24 12:00:00,-1.370574951171875,-26,71,0,0
144,2019-05-25 12:00:00,-1.133941650390625,-26,71,0,0
145,2019-05-26 12:00:00,-3.599182128906307,-26,71,0,0
146,2019-05-27 12:00:00,-5.140045166015625,-26,71,0,0
147,2019-05-28 12:00:00,-3.992828369140625,-26,71,0,0
148,2019-05-29 12:00:00,-1.816986083984375,-26,71,0,0
149,2019-05-30 12:00:00,-1.04852294921875,-26,71,0,0
150,2019-05-31 12:00:00,-3.538543701171875,-26,71,0,0
151,2019-06-01 12:00:00,-1.96807861328125,-26,71,0,0
152,2019-06-02 12:00:00,-0.500579833984375,-26,71,0,0
153,2019-06-03 12:00:00,0.178741455078125,-26,71,0,0
154,2019-06-04 12:00:00,0.1009521484375,-26,71,0,0
155,2019-06-05 12:00:00,0.5927124023436932,-26,71,0,0
156,2019-06-06 12:00:00,1.011566162109375,-26,71,0,0
157,2019-06-07 12:00:00,1.9849853515625,-26,71,0,0
158,2019-06-08 12:00:00,2.194122314453125,-26,71,0,0
159,2019-06-09 12:00:00,0.561065673828125,-26,71,0,0
160,2019-06-10 12:00:00,2.65380859375,-26,71,0,0
161,2019-06-11 12:00:00,2.38525390625,-26,71,0,0
